Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option
DHBD03C2MTSPM,White Claw,,,$3.89,Fixed,,$2.72,635985802051,,-100,No,No,No,,,,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
9JJENB7KHPSV4,Minute maid Blue Respberry 20 Oz Bottles,,,$2.89,Fixed,,$1.71,025000119996,,-36,No,Yes,No,,,Soda And Drinks,,,
ZSD3CKGZX4S5E,Hubba Bubba,,,$3.99,Fixed,,$1.59,022110079806,,-38,No,No,No,,,Grocery,,,
K5QKJYEHM2C3R,Jagermeister 750 Ml,,,$29.99,Fixed,,$18.99,083089524001,,-4,No,No,No,,,Liquor,Tax And Fees,,
7VT50GP1MAG7G,Halls Morango,,,$1.99,Fixed,,$0.99,78938847,,-10,No,No,No,,,,Tax And Fees,,
055TA7XM55VGJ,Rip Rolls Green Apple,,,$0.99,Fixed,,$0.59,00906443,,-12,No,No,No,,,Grocery,,,
Q3S35RR7Y64K8,Doritos Ranch,,,$2.99,Fixed,,$1.54,028400357371,,-152,No,No,No,,,Default,,,
YTM862DA1M446,Vmc Jamaica 4 Pack,,,$12.99,Fixed,,$7.89,085000437070,,-34,No,Yes,No,,,Liquor,,,
EFCHGKS32CK2G,Twinkies Hostess,,,$2.99,Fixed,,$1.41,888109010102E11,,-45,No,No,No,,,Grocery,,,
BG1B49TWAXC9A,Angry Orchard Cans,,,$4.49,Fixed,,$2.77,087692005407,,-43,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
810T56QCC9C0T,Denog Ginizer 12 Oz 6 Pack Cans,,,$14.99,Fixed,,$10.80,854957002897,,-42,No,Yes,No,,,Beer,,,
P5APEPJBZZAQ2,Beata Box Canberry,,,$4.99,Fixed,,$2.70,851133006700,,-20,No,Yes,No,,,Beer,,,
QPWWHN847ZB10,Starborough Sauvignon  Blanc,,,$12.99,Fixed,,$8.39,085000016602,,-66,No,No,No,,,Wine,Tax And Fees,,
C420BBZX2MK9W,Gloria Margarita Strawberry,,,$9.99,Fixed,,$6.99,861518002630,,-5,No,Yes,No,,,,,,
DH2V0QHTNKY14,Sc Tajin Peanuts,,,$1.99,Fixed,,$1.05,087076456405,,-52,No,No,No,,,Grocery,,,
PFBF32TCB948W,Band- Aid Tru -stay,,,$4.99,Fixed,,$2.79,381370046660,,-1,No,No,No,,,Beauty & Cleaning Stuff,Tax And Fees,,
S4B7XE01DZEBG,Beatbox Hard Tea,,,$4.99,Fixed,,$2.70,851133006755,,-31,No,Yes,No,,,Beer,,,
0ANE3FG9KVQK0,Penafiel Agua M,,,$2.99,Fixed,,$1.43,078000200249,,-176,No,No,No,,,Soda And Drinks,,,
RV6SYK5R6TM0C,Snck Salted Pistaachios,,,$4.69,Fixed,,$2.50,087076211103,,-31,No,No,No,,,Grocery,,,
33F4B6WFV7K14,Mentos Gum,,,$2.99,Fixed,,$1.20,073390003937,,-16,No,No,No,,,Grocery,,,
R2TA4F9E9JX5C,Cocacola Orange 20 Oz,,,$2.99,Fixed,,,049000558753,,-22,No,Yes,No,,,Soda And Drinks,,,
E462GB5Q1RC0M,Funyuns Onion Fla Rings,,,$2.89,Fixed,,$1.64,028400357395,,-210,No,No,No,,,Grocery,,,
TCD307HFETHR2,Peach Nechter Jumex,,,$2.99,Fixed,,$1.42,076406668106,,-73,No,No,No,,,Soda And Drinks,,,
GD652AA5M2A4J,Natural American Spirit Gold,,,$14.09,Fixed,,$11.41,047995855253,,-62,No,No,No,,,Cigarette,Tax And Fees,,
ETRTJ4NJM0YVC,Jarritos Sour Gummies,,,$4.99,Fixed,,$2.99,018804059322,,-23,No,No,No,,,Grocery,,,
RRE08Q6GKH1XW,Big Sipz,,,$4.99,Fixed,,$2.30,850028324714,,-123,No,Yes,No,,,Liquor,,,
F71TJYXYM6QC0,Buzz Ballz  Lemon.     Tea,,,$4.99,Fixed,,$2.55,855200005337,,-25,No,Yes,No,,,Wine,,,
XREXT4326A26C,Electrolit Berry,,,$3.99,Fixed,,$1.92,887725000436E11,,-19,No,No,No,,,Soda And Drinks,,,
BQE622E6608G8,Hand And Lotion,,,$4.99,Fixed,,$0.00,875010001978,,-2,No,Yes,No,,,,,,
50E6ANKYCJ418,Barefoot 4 Pack Cherry And Vanilla,,,$6.99,Fixed,,$0.00,085000045602,,-3,No,Yes,No,,,,,,
G3QB10WTJ15K6,TBS Oatmeal Raisin,,,$6.99,Fixed,,$4.95,810291001026,,-2,No,Yes,No,,,Snacks,,,
JKYP0Q2EEZ494,Snapple Lemon Tea,,,$2.89,Fixed,,$1.24,076183003152,,-16,No,No,No,,,Soda And Drinks,,,
XWBPZBV0T1SXT,Calypso,,,$2.69,Fixed,,$1.63,079581184058,,-58,No,Yes,No,,,Soda And Drinks,,,
D9FX2CEHW8F80,Snap 32 Peach Tea,,,$3.89,Fixed,,$1.96,076183323564,,-38,No,No,No,,,,,,
T1KW376SC56KG,Loacker Hazelnut,,,$6.99,Fixed,,$4.45,076580004912,,-20,No,No,No,,,Grocery,,,
9N0NXMHSC7KGE,Calypso Lemonade,,,$2.99,Fixed,,$1.63,079581184096,,-32,No,No,No,,,Soda And Drinks,,,
A040HVQ9C4YKT,Calypso Lemonade,,,$2.99,Fixed,,$1.63,079581184041,,-28,No,No,No,,,Soda And Drinks,,,
PN7C9YF2PN4ZC,Parrot Small,,,$1.79,Fixed,,$0.87,022652191301,,-241,No,No,No,,,Soda And Drinks,,,
8V2BF2ZS72NRA,Budweiser 6 Pack Bottle,,,$10.99,Fixed,,$6.85,018200008344,,-28,No,Yes,No,,,,,,
B2RAM1VAVCGCC,Lighter,,,$2.99,Fixed,,$0.00,070330622401,,-7,No,No,No,,,Cigarette,Tax And Fees,,
E39TTEADYRH0A,Gatorade Orange 28 Oz,,,$3.29,Fixed,,$1.83,052000042320,,-53,No,Yes,No,,,Soda And Drinks,,,
A2K293EN9GQM4,Diet Coke 12 Oz Cans,,,$1.27,Fixed,,$0.40,04965802,,-164,No,No,No,,,Soda And Drinks,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
PJRMM71RSQ11E,Vitamin Water Zero,,,$3.69,Fixed,,$1.71,786162002976,,-67,No,No,No,,,,,,
MZS4BXFZZE1EW,Titos 750 Ml,,,$25.99,Fixed,,$16.79,619947000020,,-58,No,Yes,No,,,Liquor,,,
QR66V8ERJ81MR,Os Cranberry,,,$2.99,Fixed,,$1.04,031200009906,,-41,No,No,No,,,Soda And Drinks,,,
W0QVE9FBHDN8Y,Parrotmango Aloe,,,$2.99,Fixed,,$1.39,022652192094,,-32,No,No,No,,,Soda And Drinks,,,
D6518SY6FEYSP,Svedka 375,,,$9.99,Fixed,,$6.21,617768113752E11,,-160,No,No,No,,,Liquor,Tax And Fees,,
KCGX2QQKATECR,Grizzly Long Cut,,,$9.99,Fixed,,$6.97,04288619,,-38,No,Yes,No,,,Cigarette,,,
62CZV1BW3S70W,Super Bonus@4$30,,,$30.00,Fixed,,$0.00,735975515869,,-102,No,No,No,,,Lotto And Scratchers,,,
ZFA4R717GFHS8,Barritas Pineapple,,,$2.99,Fixed,,$1.79,074323094251,,-19,No,No,No,,,Grocery,,,
S5GP20SXXWYMR,Ocean Spray Cran- Grap,,,$3.49,Fixed,,$1.48,031200025838,,-62,No,No,No,,,Soda And Drinks,,,
PXZB3VX4CN2Q4,Newport Short,,,$13.99,Fixed,,$11.49,026100120165,,-115,No,Yes,No,,,Cigarette,,,
RSTWGN6ANEBN4,Modelo24,,,$3.86,Fixed,,$2.39,080660957777,,-119,No,No,No,,,Beer,Tax And Fees,,
5YVJ3RB9MMX3R,H,,,$1.50,Fixed,,$0.00,03424102,,-70,No,No,No,,,Default,Tax And Fees,,
MW11KERV5H0DY,Rocky Road,,,$2.69,Fixed,,$1.24,070602469000,,-42,No,No,No,,,Grocery,,,
QDN4VX6FMBNGM,Dos Equis 6 Pack Bottle,,,$11.99,Fixed,,$7.25,072311630122,,-9,No,Yes,No,,,Beer,,,
F84AZY30EFDKE,Marlboro Gold 100 Box,,,$13.29,Fixed,,$10.56,02846529,,-195,No,No,No,,,Cigarette,Tax And Fees,,
V37HA7JFXAYP2,White Claw Blueberry,,,$4.69,Fixed,,$2.59,635985803690,,-40,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
880Q5X9M7CX7P,Riki Tequila Grapefruit,,,$4.69,Fixed,,$2.80,854076006035,,-5,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
GP9J7YVC7MASJ,Bang 16floz Cherry Blande Emonade,,,$3.75,Fixed,,$0.00,610764120472E11,,-1,No,No,No,,,Soda And Drinks,Tax And Fees,,
4P1FK9GWBSJWA,Trolli Eggs Small,,,$3.79,Fixed,,$1.91,020709012081,,-34,No,No,No,,,Grocery,,,
MYKBA9K3QX070,Sierra Nevada 6.7% 19 .2 Fl Oz Hazzy Ipa,,,$4.49,Fixed,,$2.34,083783375503,,-329,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
9X473YT02H9C0,Beatbox,,,$4.99,Fixed,,$2.85,851133006137,,-120,No,Yes,No,,,Beer,,,
B9CTMJKTS6KMT,Doritos Nacho,,,$4.99,Fixed,,$2.69,7501011131064,,-107,No,No,No,,,Grocery,,,
JDP62HE16334Y,Bud 40,,,$4.99,Fixed,,$3.20,01812620,,-80,No,No,No,,,Beer,Tax And Fees,,
R19GWYKTXERA0,Game Blue,,,$3.29,Fixed,,$2.16,031700049709,,-11,No,Yes,No,,,Cigarette,,,
H6MXVZY4QAC3M,Riki Tequila  A Splash Of Lime,,,$4.69,Fixed,,$2.80,854076006165,,-4,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
HZGCFF6EW6DVW,Fanta Cans 12 FL OZ,,,$1.27,Fixed,,$0.40,049000014235,,-171,No,No,No,,,Soda And Drinks,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
A9R04ZWN9R7SG,Eclipse Wenterfrost Gum,,,$3.99,Fixed,,$1.62,022000013200,,-38,No,No,No,,,Grocery,,,
7MF7QPRNPPY98,Smirnoff Spicy Tamarind 50ml,,,$1.99,Fixed,,$0.65,08255200,,-198,No,Yes,No,,,Liquor,,,
5J8HGZ769ADKY,Fritos Limon & Sal,,,$4.99,Fixed,,$2.69,7501011131125,,-60,No,No,No,,,Grocery,,,
RX7P8E5Q3448R,Cheetos Cheddar Jalapeno,,,$2.99,Fixed,,$1.69,028400752091,,-87,No,No,No,,,Snacks,,,
ES3ZFSRZ7J894,Big Lighter Small,,,$1.85,Fixed,,$0.85,07033245,,-107,No,No,No,,,Beauty & Cleaning Stuff,Tax And Fees,,
TSPMQKB06AV5C,"Mike,S",,,$13.99,Fixed,,$0.00,635985100621E11,,-17,No,No,No,,,Beer,Tax And Fees,,
X9NX5JE6HBX3M,Delight Iced Coffee Caramel Macchiato,,,$4.49,Fixed,,$2.74,036632075000,,-3,No,Yes,No,,,Soda And Drinks,,,
AXQEQGJ1JTW6R,Dubsai Chocolate,,,$4.99,Fixed,,$2.99,4270004666403,,-29,No,No,No,,,,,,
1BG2YH3T0ZCYJ,Sierra Nevada Pale Ale 19.2 FL OZ,,,$3.99,Fixed,,$2.34,083783375534,,-417,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
JWMY9KXZ7QPTA,Lay's Spicy Crayfish Flover,,,$3.49,Fixed,,$1.89,6924743923430,,-8,No,No,No,,,Grocery,,,
M5D3K80JSCJ84,Twix Cookie Bars,,,$1.36,Fixed,,$0.00,04043506,,-58,No,No,No,,,Grocery,Tax And Fees,,
S6FAYXNDZR9RC,1.5 Ltr Water,,,$2.99,Fixed,,$1.01,075140005000,,-117,No,No,No,,,Soda And Drinks,,,
GKJCQFKNPJAYA,Rockstar 16 Oz Fruitpunch,,,$3.29,Fixed,,$1.41,818094005746,,-24,No,Yes,No,,,Soda And Drinks,,,
K6TA8K42KZNCM,Hubba Bubba,,,$1.99,Fixed,,$0.94,02227009,,-19,No,No,No,,,Grocery,,,
K1PHD4SK4S4D2,Gatorade Glacier Cherry 28fl  Oz,,,$3.49,Fixed,,$1.65,052000102413,,-43,No,No,No,,,Soda And Drinks,CRV,,
0KST645VN8WVM,Beach Juice Pineapplej,,,$3.99,Fixed,,$2.50,085000039601,,-2,No,Yes,No,,,Wine,,,
HZ1S37ZNNQ208,Clamato 32 Oz Picante,,,$4.79,Fixed,,$2.84,014800512755,,-36,No,No,No,,,Soda And Drinks,Tax And Fees,,
PYRGK833F26HE,Baza,,,$2.99,Fixed,,$1.69,856542004033,,-57,No,No,No,,,Grocery,,,
VQGYCF3JXWTBC,Nescafe Clasico,,,$6.99,Fixed,,$4.24,028000469429,,-5,No,No,No,,,Grocery,,,
J2PVA7A1RN02E,Cofee 70z,,,$9.99,Fixed,,,028000466312,,,No,Yes,No,,,,,,
8A4MDSN7F9ZB0,Budweiser Chelada 25 Oz Can,,,$3.69,Fixed,,$2.21,018200255090,,-143,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
713H4Z5S3SHGM,Heiken 24 Fl Cans,,,$4.49,Fixed,,$2.34,072890001191,,-691,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
R1Y64BJPS10CY,Planters Salted Cashews Y,,,$2.39,Fixed,,$1.66,029000075382,,-131,No,No,No,,,Snacks,,,
ZX9N8BE31MRSJ,Donjulio Anujo 375,,,$39.99,Fixed,,$21.05,674545000612E11,,-21,No,No,No,,,Liquor,Tax And Fees,,
SKMZHYVNK4QH2,Canada Dry Ginger Ale,,,$1.25,Fixed,,$0.00,07811403,,-15,No,Yes,No,,,Soda And Drinks,,,
944J1VP55KKZT,Grabba Leaf,,,$1.99,Fixed,,$1.14,855906007000,,-201,No,No,No,,,Cigarette,Tax And Fees,,
0AQ5J09DGT3B2,Crossword $20#8,,,$20.00,Fixed,,$20.00,735975316343,,-965,No,No,No,,,Grocery,,,
,,,,,,,,,,,,,,,,Lotto And Scratchers,,,
XE24JFPDB1JRJ,Montego Blue 100s,,,$7.99,Fixed,,$5.99,011000000037,,-1,No,Yes,No,,,Cigarette,,,
6MCTAHBXEVJWC,March Lome Shrimp,,,$1.49,Fixed,,$0.54,041789001055,,-52,No,No,No,,,,,,
0BPN5196WX2KP,New Amsterdam Peach 50 Ml,,,$1.99,Fixed,,$0.72,08557801,,-322,No,No,No,,,Liquor,Tax And Fees,,
ZET1WJTJRV4NY,E&j Blue,,,$1.59,Fixed,,$0.00,08538602,,-41,No,Yes,No,,,,,,
GS1TAJY6KJG38,Penga Green,,,$2.99,Fixed,,$1.43,078000200287,,-86,No,No,No,,,,,,
H25CMBK3VW7Q2,Yerba Mate Mint,,,$5.29,Fixed,,$3.13,632432757773E11,,-53,No,No,No,,,Soda And Drinks,,,
0S4FBC49PSH40,Cutwater Mango Margarita,,,$14.99,Fixed,,$0.00,816751022105E11,,-28,No,No,No,,,Liquor,Tax And Fees,,
CB732VKWV6VDR,Cutwater Tequila Paloma,,,$13.99,Fixed,,$0.00,816751021207E11,,-5,No,No,No,,,Liquor,Tax And Fees,,
X3Y07CAN5N60Y,Beach Juice Mango Peach,,,$3.99,Fixed,,$2.50,085000039595,,-5,No,Yes,No,,,Wine,,,
PPSV7PD4BQ4RY,Stela6 Packs,,,$11.99,Fixed,,$7.91,786150000014E11,,-66,No,No,No,,,Beer,Tax And Fees,,
C63Q18E0H8DRW,Chupa Frutti,,,$1.99,Fixed,,$0.94,80922964,,-5,No,No,No,,,Grocery,,,
QW40EEE22R49M,Perrier France,,,$2.49,Fixed,,$1.14,074780727501,,-28,No,No,No,,,Soda And Drinks,,,
VJ5DCDDCS1FJE,Beatbox Fruit Punch,,,$4.99,Fixed,,$2.85,851133006120,,-84,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
J81X4Y6HA2AXE,C20 Coconut Water With Pulp Green,,,$3.49,Fixed,,$1.63,853883003022,,-9,No,No,No,,,,,,
ET8YN0ZVVQ84Y,Harder Lemonades,,,$2.76,Fixed,,$0.00,635985258759,,-98,No,Yes,No,,,Beer,,,
Q3FVNJ3J1S7BG,Sabritones Large Bag,,,$4.99,Fixed,,$2.69,7501011151086,,-36,No,No,No,,,Grocery,,,
SXGPHGKWSPTZM,Blink  Torch Gun,,,$4.99,Fixed,,$1.78,018505144211,,-4,No,No,No,,,Beauty & Cleaning Stuff,Tax And Fees,,
YH0C0435Q7Q70,Aline Fj Peppered Beef,,,$10.99,Fixed,,$6.99,851807006012,,-9,No,No,No,,,Grocery,,,
HTF7K9K1BBHRE,Gatorade Fruit Punch 28 Fl Oz,,,$3.49,Fixed,,$1.65,052000135138,,-113,No,No,No,,,Soda And Drinks,CRV,,
XA0S3T43SB50J,Aquafina 20 Oz,,,$1.89,Fixed,,$0.95,01215908,,-208,No,No,No,,,Soda And Drinks,,,
4DNSCEN4PCP2M,Fit Crunch Milknand Cookies,,,$3.99,Fixed,,$2.11,817719021581,,-26,No,No,No,,,Grocery,,,
2C72R1PZWGJHA,Clamato Original 16 Oz,,,$2.99,Fixed,,$1.83,014800511758,,-145,No,Yes,No,,,Soda And Drinks,,,
CVQ1J16RQKXH8,Mineragua 1:5l,,,$3.99,Fixed,,$1.59,090478216805,,-53,No,Yes,No,,,Soda And Drinks,,,
VVZCTVVQZWRGJ,VMC Paloma 4 Pack,,,$12.99,Fixed,,$7.89,085000437063,,-34,No,Yes,No,,,Liquor,,,
HN2V9H3JPKVC2,Easy Rider 12 Packs Cans,,,$17.99,Fixed,,$12.60,850006844999,,,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV 12 Packs Cans,,
PRVACET2PE3X6,Hornitoss 375,,,$16.99,Fixed,,$10.55,080686835035,,-111,No,No,No,,,Liquor,Tax And Fees,,
YB39GX1GFAE5R,Corona Extra Slim Cans,,,$21.99,Fixed,,$0.00,080660956954,,-7,No,No,No,,,Liquor,Tax And Fees,,
C27WJME7XEMQP,Ice St Cherry,,,$1.99,Fixed,,$1.00,016571959265,,-22,No,Yes,No,,,Soda And Drinks,,,
RTVSDHWX2ZHXT,Hawai Water,,,$2.99,Fixed,,,850683005362,,-9,No,No,No,,,Grocery,,,
02R9Y1ZMQN744,Hershey's Milk Chocolate,,,$1.99,Fixed,,$1.22,03424005,,-92,No,No,No,,,Grocery,,,
AB0X024H5440Y,Snickers Packed 52gm,,,$1.50,Fixed,,$0.00,040000424314,,-31,No,No,No,,,Grocery,Tax And Fees,,
C9JY8CACNWK4R,Jarritos Mandarian,,,$2.39,Fixed,,$0.99,090478006925,,-74,No,No,No,,,Soda And Drinks,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
8QYFZ2MRGY5TC,Yellow Redbull,,,$2.96,Fixed,,$0.00,611269163452,,-27,No,Yes,No,,,,,,
D9F32GS54R5N2,Zigzac,,,$2.73,Fixed,,$1.54,00866246,,-123,No,No,No,,,Cigarette,Tax And Fees,,
BB2W0V7K81D4G,Twisted Tea Extreme 24 Oz Cans,,,$4.49,Fixed,,$2.67,087692017820,,,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
CNEJ52TRBTQJY,Snap Kiwi Strawberry 32,,,$3.89,Fixed,,$1.96,076183323632,,-45,No,No,No,,,Soda And Drinks,,,
8WPQ6Y0TZ8KS6,Budlight. 12 Pack Cans,,,$15.99,Fixed,,$10.97,018200530470,,-99,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV 12 Packs Cans,,
M3GC8G5WTD2YA,Titos 200,,,$9.99,Fixed,,$5.75,619947000044E11,,-172,No,No,No,,,Liquor,Tax And Fees,,
5ZYMD8H1RRBKE,Dr Pep 1 L,,,$2.99,Fixed,,$1.76,078000082456,,-24,No,No,No,,,Soda And Drinks,Tax And Fees,,
D44NTXJEAJHP0,Beatbox Pink Lemonade,,,$4.99,Fixed,,$2.70,851133006151,,-65,No,Yes,No,,,Beer,,,
TXA7YDP84F4AY,Coors Light  Can16 Oz,,,$10.99,Fixed,,$0.00,071990320003,,-42,No,Yes,No,,,Beer,,,
7RBY8TNN1H3GM,High Noon Grapefruit 355 Ml Cans,,,$3.69,Fixed,,$2.22,085000026274,,-2,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
M0NPEZ2SVRZD0,Bob Appetit,,,$2.49,Fixed,,$0.00,035751111125,,-17,No,No,No,,,Grocery,Tax And Fees,,
WX7T4TVS6E7CC,Smirnoff 375 Ml,,,$11.99,Fixed,,$6.73,08256102,,-412,No,Yes,No,,,Liquor,,,
NVPJXJY1CT1FM,Vicky Chamony,,,$3.99,Fixed,,$2.87,033544001745,,-1,No,No,No,,,Liquor,Tax And Fees,,
S77DKAV774FH2,Cerveza Brewed With Lime 805 24 Oz Cans,,,$4.49,Fixed,,$2.44,602755011036,,-36,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
8XS79DBH5JHA6,Canada Dry,,,$4.89,Fixed,,$0.00,078000152463,,-23,No,No,No,,,Soda And Drinks,,,
8FEF8SQ5K8W0W,Smirnoff 1.75L,,,$27.99,Fixed,,$16.97,082000727606,,-16,No,Yes,No,,,Liquor,,,
K89518KSC881W,Barefoot Moscato,,,$8.99,Fixed,,$5.34,085000016688,,-10,No,Yes,No,,,Wine,,,
DQAZ765WJTCZJ,Cupcake Chardonnay,,,$12.49,Fixed,,$8.14,081308592077,,-21,No,Yes,No,,,Wine,,,
DQMF9V9A8JQYG,Gilbeys 375ml,,,$13.99,Fixed,,,080686122401,,-1,No,Yes,No,,,Liquor,,,
ZG7PQD12P1BTG,Jacksons Sweet Potato Chips,,,$5.49,Fixed,,$3.14,856823004745,,-7,No,No,No,,,Grocery,,,
TZQYWQZ3GR8WM,Snak Club Salted Peanuts,,,$4.69,Fixed,,$2.50,087076211462,,-11,No,No,No,,,Grocery,,,
KARBRTPGRBZC8,Sapora 22 Fl,,,$4.49,Fixed,,$2.43,087975026501,,-213,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
9RKBVEX5AW66R,Chex Mix White Cheddar,,,$2.99,Fixed,,,016000219489,,-2,No,No,No,,,Grocery,,,
6MJ2H38S336AC,Fireball,,,$11.49,Fixed,,$0.00,088004029227,,,No,No,No,,,Default,Tax And Fees,,
EN7G9MC3RKR0Y,Chocolate Chip Cookie Sandwich,,,$4.29,Fixed,,$2.84,050000235001,,-35,No,No,No,,,Grocery,Tax And Fees,,
43SS52BPHW5P4,Sour Strips Pink Lemanade,,,$4.49,Fixed,,$2.65,860001800562,,-13,No,No,No,,,Grocery,,,
BE21PA141QGME,Parrot Aloe Orginial 500ml,,,$2.99,Fixed,,$1.18,022652192087,,-168,No,No,No,,,Soda And Drinks,,,
J9NWEEM9HB5BJ,Dotiros American Hot Wings,,,$6.99,Fixed,,$4.76,4710543648701,,-11,No,No,No,,,Grocery,,,
WWPDJWAREHSC6,American Spirit Blue,,,$14.29,Fixed,,$11.41,047995855086,,-496,No,No,No,,,Cigarette,Tax And Fees,,
KWDNJEE02CK60,Camel 99 Filters,,,$11.49,Fixed,,$0.00,012300200592,,-41,No,No,No,,,Default,Tax And Fees,,
ZECPQ3R9MNWH8,Jose Cuervo 50 Ml,,,$2.69,Fixed,,$1.35,811538010948E11,,-1170,No,No,No,,,Liquor,Tax And Fees,,
H3NAGB5NXDK5M,Ch Hot,,,$2.89,Fixed,,$0.00,028400356152,,-85,No,No,No,,,Grocery,,,
HE2NJ29DBHHWJ,California Crossword $3#40,,,$3.00,Fixed,,$3.00,735975616764,,-94,No,No,No,,,Lotto And Scratchers,,,
VCJJNB4FGZDWG,Sea Salt Morton,,,$4.99,Fixed,,$0.00,024600010979,,-4,No,No,No,,,Liquor,Tax And Fees,,
4MRE3ETVZHMMW,Ketel One 50ml,,,$4.19,Fixed,,$2.03,085156404957,,-28,No,No,No,,,Default,Tax And Fees,,
ZHJ51RF52JN90,Donjulio Blanco 50,,,$6.99,Fixed,,$3.81,674545000025E11,,-224,No,No,No,,,Liquor,Tax And Fees,,
0WVPR73VVESWP,Extra Smoccth Mint,,,$2.99,Fixed,,$1.49,022000014139,,-20,No,No,No,,,Grocery,,,
JAS13HTMGYH84,Earlytimes Whisky,,,$21.99,Fixed,,$0.00,081128010508,,-1,No,Yes,No,,,,,,
RX8F28XCXP4GM,Dekuyper Peppermint 375 Ml,,,$7.99,Fixed,,$0.00,080686354604,,-13,No,Yes,No,,,,,,
C9TSGTBPTXTAP,Zig Zag 6 C,,,$2.99,Fixed,,$1.01,008660000187,,-78,No,Yes,No,,,Cigarette,,,
9VV0Q88H6YCHR,C P,,,$2.89,Fixed,,$0.00,028400355827,,-175,No,No,No,,,Default,,,
C5FEJP2J578G6,Twisted Tea Half And Half,,,$4.49,Fixed,,$2.67,087692752318,,-131,No,No,No,,,Beer,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
T6H60F06ZM9TM,Snapple Kiwi Strawberry,,,$2.89,Fixed,,$1.24,076183003107,,-48,No,No,No,,,Soda And Drinks,,,
TYEEZ477FBJW4,Quadratini Lemon,,,$6.99,Fixed,,$4.49,076580004936,,-8,No,No,No,,,Grocery,,,
KW3R1KF2FBVJ6,Camarena 50 Ml Reposado,,,$2.99,Fixed,,$0.00,085000008829,,-27,No,Yes,No,,,,,,
GKAHNDKVQ23W2,Sailor Jerry 375,,,$9.99,Fixed,,$6.30,083664874750,,-18,No,Yes,No,,,Liquor,,,
B5YN5YHK5X89W,MEGA Crossword$5 #37,,,$5.00,Fixed,,$0.00,735975816287,,-851,No,No,No,,,Lotto And Scratchers,,,
WHQVTJ9E6T2T0,Cheetos Bolitas,,,$4.99,Fixed,,$2.69,7500478044160,,-34,No,No,No,,,Grocery,,,
3DY24NB705PGG,Jd 375,,,$14.99,Fixed,,$9.09,082184090510,,-82,No,Yes,No,,,,,,
XMXJ2QGM4AR6W,Hpnotiq 1 Liter,,,$44.99,Fixed,,$29.25,736040012887,,-4,No,No,No,,,Liquor,Tax And Fees,,
,,,,,,,,,,,,,,,,,CRV,,
T4980ESBW6476,Salt Point Vodka Mule Can,,,$4.69,Fixed,,$3.13,850017248007,,-25,No,Yes,No,,,Beer,,,
GZ07S3VMJ217G,Market Mark 375,,,$23.99,Fixed,,$15.11,085246185001,,-22,No,No,No,,,Liquor,Tax And Fees,,
W5KKN9SPA2CH6,Elysian 6 Pack,,,$15.99,Fixed,,$0.00,817904000834E11,,-38,No,No,No,,,Default,Tax And Fees,,
2SDZDJ20JZR00,Modelo Chelada 12 Pack Can,,,$21.99,Fixed,,$0.00,033544001776,,-32,No,Yes,No,,,,,,
Z4SCHEPM1R54E,Jameson 375,,,$19.99,Fixed,,$12.41,080432500149,,-119,No,No,No,,,Liquor,Tax And Fees,,
JKA3PSMVSJ6YP,Kind Buleberry,,,$2.89,Fixed,,$1.66,602652170584,,-24,No,No,No,,,Grocery,,,
21KQ8TGHQHRCJ,Bimbo Conchas Sabor Vainilla,,,$3.49,Fixed,,$1.75,074323091458,,-6,No,No,No,,,Grocery,,,
V4E13MA73DSK8,Appl Juice,,,$1.99,Fixed,,$0.00,04124481,,-78,No,No,No,,,Grocery,Tax And Fees,,
H0V9ACHN9NXG6,Modelo 12 Pack Cans,,,$21.99,Fixed,,$0.00,033544001301,,-40,No,Yes,No,,,,,,
